,RELIANCE.NS,TCS.NS,INFY.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LT.NS,KOTAKBANK.NS,SBIN.NS,BHARTIARTL.NS,AXISBANK.NS,HCLTECH.NS,MARUTI.NS,ASIANPAINT.NS,WIPRO.NS,ULTRACEMCO.NS,HINDUNILVR.NS,BAJFINANCE.NS,NTPC.NS,TITAN.NS,SUNPHARMA.NS,TECHM.NS,INDUSINDBK.NS,POWERGRID.NS,JSWSTEEL.NS,ADANIENT.NS,BAJAJFINSV.NS,CIPLA.NS,COALINDIA.NS,EICHERMOT.NS,HINDALCO.NS,ONGC.NS,TATACONSUM.NS,NESTLEIND.NS,DRREDDY.NS,M&M.NS,GRASIM.NS,HDFCLIFE.NS,BRITANNIA.NS,APOLLOHOSP.NS,DIVISLAB.NS,BPCL.NS,SBILIFE.NS,TATAMOTORS.NS,HEROMOTOCO.NS,BAJAJ-AUTO.NS,UPL.NS,TATASTEEL.NS,ADANIPORTS.NS,IOC.NS
2025-01-27 04:37:25.455410,1799.4622678709009,178.76098534056544,166.9676086646367,2276.223730035785,653.1105176800179,387.07319654078833,4698.149143938436,3174.2943748986017,914.9968880364258,1331.2793406166425,811.0441927953873,3804.9781067049134,4723.976867603272,4342.097497091498,4121.47898168417,4520.1914828242225,3485.2967165993014,1775.4781813709972,2654.4585368816192,4471.295550685606,1068.8422177552522,3115.321766767309,3156.93238185794,1542.7942331925115,3932.653665896697,2223.980481999068,4445.957988618417,2977.7049862574513,844.6740081805099,461.3653450755953,4456.02619483657,1508.3608270274733,891.997902051464,1049.7354050389383,457.93032536194545,2043.8158074218443,183.62680556175619,3678.158312421114,1457.830593594827,864.9826904787839,753.6609436032445,800.2722834970207,2605.827779146575,3059.4962353588376,3078.336033340145,1145.3555511745365,1454.9519481571426,3156.9369213901446,1845.005866001651,3543.2699030414983
2025-01-28 04:37:25.455410,1829.7452413440508,174.4497554727102,166.62227908834447,2300.7813995355323,667.8881764264373,381.2452933072874,4675.971319182685,3144.0081640809194,922.3036882025908,1343.672878661155,816.045081854749,3808.499353433782,4649.959725029866,4386.7505101085135,4128.349569929468,4600.41525113979,3380.7155726184633,1800.7367893776593,2752.054692822927,4355.269190901823,1067.4014518234512,3145.2127128873503,3162.0678450110854,1531.5774780805511,3782.6491072329795,2226.4282607101973,4570.814946144733,2997.842141444073,854.4445816569249,463.5530782087193,4474.430771132182,1514.9928585111836,869.0953508300282,1058.3103793013902,459.9951469766634,2032.6082666099617,188.439242818567,3738.700397295784,1472.5384042129886,867.766629781117,765.4937662342506,827.4792951383694,2470.629501561328,3074.5234735423087,3092.977821422216,1154.6507545061936,1487.6734399208585,3122.4515543169855,1921.0204438164415,3443.4343175383956
2025-01-29 04:37:25.455410,1774.894016864002,175.33058694987713,165.15378771833696,2334.6771957380934,678.5294804426093,372.96787967504883,4690.93299850389,3081.3648818732336,921.162894881726,1343.816979544198,803.5060286359286,3833.9274096865415,4622.965328323561,4444.631179883371,4068.9191535238388,4690.410878665189,3305.743769629015,1805.450918522661,2717.244935081202,4399.419953752149,1041.9520308590543,3114.2996976184527,3131.260087889237,1538.1762456415456,3733.4382663609404,2131.698923808443,4565.478049409585,3040.5353584502086,848.593164245149,454.57536508869117,4585.394283818478,1484.8537323961154,903.1532600315282,1050.1760263616104,457.28881231458877,2066.5088906230217,186.1757836062185,3809.6241880888797,1471.2203813477959,869.6664622670884,759.8420374020234,823.3451704371555,2408.096745862484,2997.9093172743355,3073.8665838742454,1136.3516615006263,1482.8024519460603,3126.7498461541254,1935.7433993738628,3467.890537793171
2025-01-30 04:37:25.455410,1760.5867359074623,180.0018943700644,165.42962394882045,2283.331009432341,669.0526073468412,386.22517545290566,4731.985266759618,3126.5596579253042,936.4964457665486,1359.3377956694371,812.5874580498523,3966.3677440596866,4585.819143888474,4545.497625830719,3932.846571997285,4740.887712826698,3292.981226595642,1827.4562230297342,2695.1136359643324,4449.7726171204395,1021.8875631918845,3103.6197310400166,3207.953294678521,1552.7648850879286,3785.5669223812374,2170.131564396036,4513.896429423315,3131.2370128744046,845.5598318627235,445.56678299793873,4631.150475148994,1491.724500189843,900.716263114442,1071.8290705071533,445.8683223727027,2043.386503932721,184.78528821434537,3731.4793997948145,1438.5804611218068,851.5034000412786,748.4550230180157,787.5091793659317,2439.1462117470387,2976.709317142772,3154.9121191934532,1144.2218392637994,1448.6233033544634,3188.0843428018857,1925.9210918654542,3413.16648510809
2025-01-31 04:37:25.455410,1735.3255966738354,174.30489476946664,173.2809037389253,2214.414865776053,701.9545817053394,393.64593907184957,4551.726477807966,3143.3680872792756,913.6315842573625,1366.1049634756455,792.1509058890857,3987.449240839782,4538.416908274829,4585.026969285428,3884.034484994356,4812.010110812912,3120.836780170203,1900.6071240536762,2687.657830087364,4500.845668636505,1041.4716796234977,3092.3933530755185,3195.528608530775,1537.7090689030806,3608.0047181178434,2103.443715586003,4592.373518612645,3063.190206979702,876.532962645548,433.4157976141114,4566.719496206243,1536.0942325572014,918.0371110142546,1048.1953231275813,449.07876419625734,2013.7836494009932,189.47259701462121,3798.181273275966,1434.9341269492413,868.2149206557644,760.9671419665171,756.4200667018953,2336.4172762709677,3031.6992090535527,3279.529573032317,1089.7873480287935,1455.9030212676573,3158.801255580052,1937.063337823769,3389.9107331013383
2025-02-03 04:37:25.455410,1711.7826494248773,175.03569892249843,174.77103463383253,2272.108204170332,677.4529526604068,403.8536120303969,4494.776656059373,3109.477635991435,934.3293678475942,1404.0591962026847,777.2344345889977,4196.924552631088,4598.139003035836,4565.196025710619,4094.0139243131603,4864.0932185999045,3171.0185692873542,1842.0972525965185,2718.085167940862,4480.145757888625,1028.8633635342044,3047.765271424233,3097.8648146477153,1539.5371285583776,3628.005140282325,2167.742617243723,4578.601489529359,3062.5269908461314,870.8230438257393,419.7608499697726,4707.714070166307,1550.645215881273,887.1337896838925,1072.3647994219837,444.88672306948615,2005.8680056665323,189.10103522289577,3709.9619478875284,1450.6621423944443,909.0153491119239,748.497501406373,757.3130899747301,2392.9203046065527,3035.500752076556,3199.460353700372,1120.6818590571233,1460.6462303126175,3157.479055370007,1908.0282443527508,3425.794344891176
2025-02-04 04:37:25.455410,1639.3872304411423,176.03299210254374,178.03833779282186,2288.345326132009,663.800526900332,409.8845362317179,4590.834160239152,3031.4108169108586,921.5649549427698,1408.27767809144,784.1081477002983,4246.491041237418,4559.093810213474,4628.887239478039,4056.2956777298314,4804.120739665593,3019.768076015967,1902.5995580471017,2711.1005436819923,4471.144763352348,1008.6347682397619,3038.513830955358,3080.733785571832,1463.6894501509228,3543.7578374875106,2154.5141806223533,4482.918303326754,3031.5063761826423,889.5456376856238,409.75137804395825,4772.058401042782,1581.2545551386802,934.3771218185193,1076.214453196055,440.7890134832405,1959.6543267516263,191.42034219639936,3755.435388378124,1447.6729988537893,909.1606811318011,758.4880357533891,766.9880805864112,2443.7055997377324,3077.058667891714,3234.4950889581764,1136.3107405137432,1518.5348527486326,3158.011506757784,1894.2406605945998,3463.2348101125226
2025-02-05 04:37:25.455410,1619.5678597999297,178.8735409868583,177.40645293426434,2255.2335854430366,666.3857549319571,400.8338612672943,4672.80488363976,3085.8220539641457,893.3485040255564,1396.8873721621765,773.7004175018131,4099.073021108044,4654.151028226626,4807.088467996805,3899.366503467137,4848.02296113137,3016.6050265077406,1907.5218090383503,2787.675980380465,4502.700272083135,993.8464612680997,2945.9231254714746,3097.627215516476,1445.1518697417653,3588.65314345338,2146.470647429859,4371.770043420652,2937.962612471665,896.0196013613386,411.26305337116696,4596.8811000884625,1574.5496572721524,951.5368572780991,1069.508505192904,442.10296249755663,2031.986888839792,191.1626697661392,3803.8608853447854,1471.5817650873469,918.798167804385,759.3337132492697,773.1309779784335,2446.936001710784,3187.310406168283,3435.996991732346,1102.7787435099417,1543.308868684097,3202.749445915512,1985.8052207710466,3557.5711842292367
2025-02-06 04:37:25.455410,1639.7386208769549,174.53782268373223,177.71122518201923,2326.3254028622523,667.910364495347,396.8293685250105,4701.592371513542,3127.4930676802937,888.9282876225973,1401.002532600913,773.1177134470996,4162.882603913545,4904.375161204043,4796.740369176746,3958.4535542391427,4928.055047744177,3019.0194705097665,1874.1865664670265,2852.9981373852443,4512.686631475317,980.6802951766826,2918.458063396852,3043.821849960833,1458.9822249544816,3641.716327918132,2120.5956346774365,4507.670585411698,2959.8040128093835,890.4797550150337,404.12527450519553,4678.636043407385,1598.9520354002468,947.1514101347443,1069.6181590043902,436.78990587294663,2009.9847546190501,197.20840860819544,3660.355144513582,1460.7750112886536,920.8106753027821,724.3369085310061,776.1086162629801,2477.421449195522,3255.111260017343,3456.970698150516,1070.7148533103677,1553.513169116821,3242.190942503138,1956.3207471463793,3553.4975019864028
2025-02-07 04:37:25.455410,1724.4963176706929,170.0156991511528,180.10024230937276,2332.870502368129,674.7637136565478,400.91174717135857,4577.050615038306,3122.853377685109,852.1238559876982,1416.9262721599546,764.7889313584125,4196.698397410788,4877.838446438922,4705.647458228146,4028.1587552538476,5004.862859175198,3053.0173564363186,1825.2585412192989,2786.782198718994,4314.6428323245345,997.8549034429121,2903.289348814773,2995.754132279483,1431.0487253538306,3631.013474039727,2109.4396529216438,4521.79262754503,3109.958218011334,866.9773401612977,408.4786288693927,4627.510317996401,1608.6822289847096,941.8252773597525,1067.8583212572378,437.84462974314795,2044.420488234518,199.239969284075,3668.9920633531774,1451.963884401173,908.1295530047747,716.3781488156159,794.5374643302814,2504.860114519275,3262.8036307275706,3466.680819710334,1107.0606095810572,1582.4105817374525,3229.53902305849,1954.2559405781751,3577.0536982578324
2025-02-10 04:37:25.455410,1738.9556337202396,171.87547220461647,180.64448661142876,2389.059889903879,696.4254385147415,391.3128951423528,4632.936719858421,3239.7503359832663,856.8816706587368,1419.0193576421161,758.8858138263331,4307.050812931798,4895.136775024404,4812.190908706935,4133.883774892338,5126.372258118189,3051.998820852006,1819.2672983182183,2817.212086016818,4296.970087162055,995.2257139167303,2889.8657145531433,2964.5228539304007,1433.4524356189431,3620.507633363744,2170.340498115456,4470.735494851246,2997.0618990542307,871.0798835341731,408.9664646736947,4648.0160700525485,1578.8923062552274,956.1334517171708,1094.4540353224174,432.86786972567126,2054.0075970922694,201.52188765222556,3636.448388952238,1476.824990757188,875.5138934370932,721.5337532161137,786.3602242564593,2500.257527822462,3231.0898861473925,3464.549924511468,1091.2876549766625,1578.9488665428548,3235.2649351277,1937.4061563054643,3547.526026947524
2025-02-11 04:37:25.455410,1744.075785655351,172.98229755970854,173.87979503653438,2393.4805337641133,695.1043066524873,397.0886611887782,4701.3558913662455,3172.034061526543,852.867172446923,1420.880875232492,753.6916317736114,4367.192864063019,4934.736674881773,4803.011061306147,4174.890124675715,5201.556028099446,3176.69787478657,1853.7114901496875,2904.283053543705,4225.949212604959,968.4068769468055,2877.3527436309378,3038.4127358434316,1446.9805713304877,3563.9290411755906,2063.4378307877078,4452.0178745091,2996.6254902146666,873.1025461214025,393.0699037287309,4744.044454300222,1589.7399596855075,969.5610397143909,1071.4337460239174,428.422650352753,2014.5897925050958,203.90511184955946,3583.0823991504735,1484.1161500741089,863.5933605824221,716.0356564359593,800.8278456791221,2432.8061244134897,3067.690465618627,3500.247366262113,1073.626586256341,1577.3568698458416,3212.8264956032963,1898.09099536096,3562.2120668659077
2025-02-12 04:37:25.455410,1726.968646401805,173.9354052839906,178.41993823758074,2493.324474894992,697.0329355575597,395.3785957072871,4708.127462350227,3076.839722479519,874.3370275595211,1401.6423843945722,743.4149445172023,4357.283180790236,5115.990027927815,4596.705449595432,4247.583437981231,5240.718356963549,3192.0296912831454,1849.909560494716,2876.9955167503354,4242.870878366778,969.4923622350224,2875.237072204239,3010.328199403853,1437.7908208488336,3469.7997305570207,2117.1683234283178,4526.139049791377,3036.513148696213,905.0848978206179,398.41546247728905,4694.269504888629,1559.0040333901934,973.5852858118571,1055.6296860006464,437.14473374544417,2015.3571614734021,201.74325383558164,3681.6782445496283,1472.6373551906047,839.9834369427738,679.9226542759337,775.0890003121223,2481.086279829891,3058.8932544269587,3554.8441663354374,1025.5055240670586,1630.480365966403,3119.4866630274387,1915.025193422998,3595.3040229680437
2025-02-13 04:37:25.455410,1707.0997391447083,175.22756518120798,176.3141059507832,2582.1038228173684,689.0935066360089,392.6123625145241,4825.658420953975,3035.8003376664637,886.1217653798227,1383.7602051329002,748.2835647418665,4252.769540115535,5110.091518060065,4676.910759149483,4406.036746185104,5355.505836115107,3260.8889473585837,1906.7445143320292,2861.502040170967,4498.313683536527,974.2868147719817,2904.24485127544,3097.8755887273974,1443.411541163781,3589.375476599451,2132.539959725302,4501.8422360627355,3045.5059768234987,889.966491912678,405.07536455571534,4542.119535129744,1540.0502773829187,974.2839064330351,1078.0365427748475,446.93390493279986,2047.9657523721185,199.97501804676466,3635.3863582518898,1503.8220821623433,869.0317790698336,698.2227742540085,761.4482425889466,2552.156004445982,3040.477952567911,3468.122543196847,1018.8237770777575,1577.9600163451796,3137.1180551397106,1917.3796087627452,3590.0325991785257
2025-02-14 04:37:25.455410,1740.300774441561,172.93199743929404,183.84736465095227,2570.5378491381316,697.5463206261271,398.3913021511738,4762.1110827006705,3034.550436958399,861.8952612282869,1345.634698062946,739.2603351948131,4237.117370050358,5027.919517229606,4629.17557147778,4342.548092571545,5355.342893859375,3215.3367542868605,1852.3574608624392,2832.713212258213,4533.623796463333,965.4337265006475,2956.4932078991146,3061.323727509422,1416.3408610186425,3529.068841013852,2082.125791778985,4373.591978088897,3040.1380866102486,931.256818222058,397.22611653145225,4681.157919440831,1546.6518047648515,985.7038209941669,1065.73539259369,431.88426158815696,2041.2786799132523,203.15160376885606,3578.5742176765198,1483.8592735748657,867.4656153174026,700.9371160049011,734.309596821115,2491.741851180973,3065.7361876939344,3468.0196351025625,1014.6930658042634,1609.2965827080948,3257.407192901201,1953.274002273176,3462.317154704593
2025-02-17 04:37:25.455410,1751.3006587844898,173.82174535326797,186.46479411300672,2621.772316113727,693.4520235203875,402.13031058546767,4715.93216983379,3050.8362288223066,847.8741647455496,1393.3933388631037,739.8618966683833,4167.160828933116,4903.092314114343,4623.108270086556,4262.745025007629,5263.565742371763,3224.7098986094297,1852.835778538138,2805.4015729501943,4507.462095438987,988.2350522486712,2919.5509249049455,3082.753859115139,1411.1963914935345,3641.4905849477095,2038.3881413191266,4404.280672819698,2962.6622126683756,938.7778443993293,400.7629506853887,4792.53048118189,1556.6197985048216,951.860595958459,1085.4628597442584,438.55318378929564,2091.0088396350925,203.76679895146845,3585.781103999574,1463.0274041265834,861.8978856526196,707.5082513445178,730.6403207810653,2422.658058925164,3057.8323993115505,3312.340381802107,1029.720530015622,1606.5353041350984,3201.463234789821,1985.9162548462575,3487.001460694981
2025-02-18 04:37:25.455410,1729.9151852770844,174.92750360242013,186.8227036474626,2656.9237782339424,689.3737347946109,399.42826701332694,4483.94494241166,3037.6422128365907,857.1272600413857,1359.4262205995167,729.4486115378375,4120.861717741515,4899.85784733146,4656.115444456793,4171.557531001741,5249.031251540409,3326.1315456433686,1807.3526087751022,2713.1907415742207,4592.81553308033,980.4094385408833,2850.754576963442,3056.782109523641,1429.1246868203878,3580.714104186293,2107.7501287268115,4512.92087193577,2977.9369135130887,946.3411873585292,394.09827694311247,4786.563204365567,1520.3744524007989,945.2684908721722,1122.899084015509,451.0395911391472,2134.774298377514,199.06952184150782,3636.7414896990285,1380.9676948454442,877.656030627537,701.1650698135762,730.3296347289917,2417.241145479699,3039.7676392111825,3300.1299943566564,1001.422194668559,1597.9728108666575,3153.5674425133498,2022.6838149759003,3514.1694895063606
2025-02-19 04:37:25.455410,1695.436169787274,172.51577314921732,188.55764068128295,2730.9792347000403,697.21168188114,408.88936303192725,4568.67603312322,3060.549400617184,872.0769138887473,1341.2668638243474,707.4294957895953,4171.431152893711,4858.367789556739,4676.183272202688,4151.469847366238,5173.455421927297,3311.982506366673,1821.4005057134104,2642.467900380816,4639.449869366954,1002.6321378415463,2792.7676966998997,3104.4118594591387,1434.3259278374637,3620.115593999694,2068.9461588329473,4618.204095274676,2934.3539743303913,935.5893861944513,395.0651606252821,4870.655600318318,1553.1837004210072,914.6065548376002,1114.4370282032219,465.31388299414266,2175.075201809141,206.62661664581393,3628.2570746498736,1366.3579253019495,858.4046262371596,708.968892434374,732.3614335691527,2388.1750488747625,2933.1083373067313,3242.2002652731176,971.473927045669,1581.1015438864652,3100.2262511956487,1986.5504548609485,3468.1216766880448
2025-02-20 04:37:25.455410,1690.7989692170422,179.03954168203674,188.24275738389485,2679.641005639007,711.9914669257577,400.25310180505323,4599.639043744081,2985.4717106263956,893.835248847306,1322.6659800554871,720.6928827039715,4312.834701906338,5056.104261208417,4744.871898233577,4272.56178137878,5106.182055489586,3326.3720611424587,1854.6187487829484,2647.8835706287314,4680.7497408786085,1015.1005257947179,2766.951188947229,3036.5323944376864,1418.217550652923,3539.5457829641614,2022.2562297386532,4568.85120110401,2807.3010421480326,941.9458985098767,385.2715078805132,4837.107817014292,1571.7289088311131,926.1231405444099,1130.1809548444878,470.3893381533004,2156.1669784757532,210.7718435696579,3714.709046866953,1402.8046123890067,845.6682357919178,735.3399849950694,733.6340339066271,2396.2924195754404,2879.4343419457814,3265.814998146709,980.7216328443351,1586.7515792817937,3146.704333397206,2013.0097494324777,3380.767527105185
